question,question_text,answer,answer_text,weight
/m/01l3mk3,/m/037c4l,Respiratory arrest,1.0,KGMATCHER
/m/01l3mk3,/m/037c4l,Respiratory arrest,0.0,BRAIN
/m/01l3mk3,/m/037c4l,Respiratory arrest,0.7221821546554565,BRAIN_CLASSIFIER
/m/01l3mk3,/m/037c4l,Respiratory arrest,0.05968761444091797,BRAIN_PRIOR
/m/01l3mk3,/m/037c4l,Respiratory arrest,0.4444444444444444,SONYA_BASIC
/m/01l3mk3,/m/037c4l,Respiratory arrest,0.9999999937314507,SONYA_ACCU
/m/01l3mk3,/m/037c4l,Respiratory arrest,0.9999483913446576,SONYA_POPACCU
/m/01l3mk3,/m/037c4l,Respiratory arrest,0.7975426912307739,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/01l3mk3,/m/037c4l,Respiratory arrest,0.44633403420448303,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/01l3mk3,/m/037c4l,Respiratory arrest,0.5311421751976013,TRIPLE_CLASSIFIER
/m/01l3mk3,/m/037c4l,Respiratory arrest,0.99,TRIPLE_CLASSIFIER_TWIDDLED
/m/01l3mk3,/m/037c4l,Respiratory arrest,0.99,KNOWLEDGE_VAULT
/m/02zmx0,/m/02rlf8k,Multiple gunshot suicide,0.0,KGMATCHER
/m/02zmx0,/m/02rlf8k,Multiple gunshot suicide,0.0,BRAIN
/m/02zmx0,/m/02rlf8k,Multiple gunshot suicide,0.0086963577196002,BRAIN_CLASSIFIER
/m/02zmx0,/m/02rlf8k,Multiple gunshot suicide,0.15935170650482178,BRAIN_PRIOR
/m/02zmx0,/m/02rlf8k,Multiple gunshot suicide,0.00909090909090909,SONYA_BASIC
/m/02zmx0,/m/02rlf8k,Multiple gunshot suicide,1.6088826070498016e-118,SONYA_ACCU
/m/02zmx0,/m/02rlf8k,Multiple gunshot suicide,1.4912317331314745e-77,SONYA_POPACCU
/m/02zmx0,/m/02rlf8k,Multiple gunshot suicide,0.3634868860244751,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/02zmx0,/m/02rlf8k,Multiple gunshot suicide,0.012826803140342236,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/02zmx0,/m/02rlf8k,Multiple gunshot suicide,0.0019812872633337975,TRIPLE_CLASSIFIER
/m/02zmx0,/m/02rlf8k,Multiple gunshot suicide,0.0019812872633337975,TRIPLE_CLASSIFIER_TWIDDLED
/m/02zmx0,/m/02rlf8k,Multiple gunshot suicide,0.0019812872633337975,KNOWLEDGE_VAULT
/m/019fz,/m/05_l01,Jumper,0.0,KGMATCHER
/m/019fz,/m/05_l01,Jumper,0.0,BRAIN
/m/019fz,/m/05_l01,Jumper,0.02512340620160103,BRAIN_CLASSIFIER
/m/019fz,/m/05_l01,Jumper,9.999999747378752e-05,BRAIN_PRIOR
/m/019fz,/m/05_l01,Jumper,0.041666666666666664,SONYA_BASIC
/m/019fz,/m/05_l01,Jumper,8.935324730060357e-06,SONYA_ACCU
/m/019fz,/m/05_l01,Jumper,0.0036457122893019146,SONYA_POPACCU
/m/019fz,/m/05_l01,Jumper,0.2174571305513382,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/019fz,/m/05_l01,Jumper,0.03072284162044525,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/019fz,/m/05_l01,Jumper,0.0035836580209434032,TRIPLE_CLASSIFIER
/m/019fz,/m/05_l01,Jumper,0.0035836580209434032,TRIPLE_CLASSIFIER_TWIDDLED
/m/019fz,/m/05_l01,Jumper,0.0035836580209434032,KNOWLEDGE_VAULT
/m/081t6,/m/0qcr0,Cancer,0.0,KGMATCHER
/m/081t6,/m/0qcr0,Cancer,0.14498217214548875,PRA
/m/081t6,/m/0qcr0,Cancer,0.0,BRAIN
/m/081t6,/m/0qcr0,Cancer,0.003257554257288575,BRAIN_CLASSIFIER
/m/081t6,/m/0qcr0,Cancer,0.0857134759426117,BRAIN_PRIOR
/m/081t6,/m/0qcr0,Cancer,0.011764705882352941,SONYA_BASIC
/m/081t6,/m/0qcr0,Cancer,4.2962359073015696e-193,SONYA_ACCU
/m/081t6,/m/0qcr0,Cancer,2.0308813941747061e-112,SONYA_POPACCU
/m/081t6,/m/0qcr0,Cancer,0.3634868860244751,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/081t6,/m/0qcr0,Cancer,0.00576064083725214,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/081t6,/m/0qcr0,Cancer,0.0019669332541525364,TRIPLE_CLASSIFIER
/m/081t6,/m/0qcr0,Cancer,0.0019669332541525364,TRIPLE_CLASSIFIER_TWIDDLED
/m/081t6,/m/0qcr0,Cancer,0.0019669332541525364,KNOWLEDGE_VAULT
/m/019fz,/m/0dq9p,Pneumonia,0.0,KGMATCHER
/m/019fz,/m/0dq9p,Pneumonia,0.10000000149011612,BRAIN
/m/019fz,/m/0dq9p,Pneumonia,0.7458000779151917,BRAIN_CLASSIFIER
/m/019fz,/m/0dq9p,Pneumonia,0.2567504644393921,BRAIN_PRIOR
/m/019fz,/m/0dq9p,Pneumonia,0.08333333333333333,SONYA_BASIC
/m/019fz,/m/0dq9p,Pneumonia,0.9854535164183181,SONYA_ACCU
/m/019fz,/m/0dq9p,Pneumonia,0.33795111049957943,SONYA_POPACCU
/m/019fz,/m/0dq9p,Pneumonia,0.778895914554596,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/019fz,/m/0dq9p,Pneumonia,0.5018186569213867,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/019fz,/m/0dq9p,Pneumonia,0.13145290315151215,TRIPLE_CLASSIFIER
/m/019fz,/m/0dq9p,Pneumonia,0.13145290315151215,TRIPLE_CLASSIFIER_TWIDDLED
/m/019fz,/m/0dq9p,Pneumonia,0.13145290315151215,KNOWLEDGE_VAULT
/m/0168dy,/m/0cycc,Influenza,0.0,KGMATCHER
/m/0168dy,/m/0cycc,Influenza,0.0,BRAIN
/m/0168dy,/m/0cycc,Influenza,0.04550403356552124,BRAIN_CLASSIFIER
/m/0168dy,/m/0cycc,Influenza,0.05384327843785286,BRAIN_PRIOR
/m/0168dy,/m/0cycc,Influenza,0.006557377049180328,SONYA_BASIC
/m/0168dy,/m/0cycc,Influenza,3.2490911563089e-310,SONYA_ACCU
/m/0168dy,/m/0cycc,Influenza,8.958640926539816e-216,SONYA_POPACCU
/m/0168dy,/m/0cycc,Influenza,0.3964787721633911,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0168dy,/m/0cycc,Influenza,0.036324821412563324,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0168dy,/m/0cycc,Influenza,0.005107554141432047,TRIPLE_CLASSIFIER
/m/0168dy,/m/0cycc,Influenza,0.005107554141432047,TRIPLE_CLASSIFIER_TWIDDLED
/m/0168dy,/m/0cycc,Influenza,0.005107554141432047,KNOWLEDGE_VAULT
/m/01vsy3q,/m/0p_cr,Substance abuse,0.0,KGMATCHER
/m/01vsy3q,/m/0p_cr,Substance abuse,0.0,BRAIN
/m/01vsy3q,/m/0p_cr,Substance abuse,0.00014853764150757343,BRAIN_CLASSIFIER
/m/01vsy3q,/m/0p_cr,Substance abuse,0.0402650348842144,BRAIN_PRIOR
/m/01vsy3q,/m/0p_cr,Substance abuse,0.00975609756097561,SONYA_BASIC
/m/01vsy3q,/m/0p_cr,Substance abuse,0.0,SONYA_ACCU
/m/01vsy3q,/m/0p_cr,Substance abuse,2.1745292365343014e-249,SONYA_POPACCU
/m/01vsy3q,/m/0p_cr,Substance abuse,0.44121643900871277,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/01vsy3q,/m/0p_cr,Substance abuse,0.00044007322867400944,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/01vsy3q,/m/0p_cr,Substance abuse,0.000536888896021992,TRIPLE_CLASSIFIER
/m/01vsy3q,/m/0p_cr,Substance abuse,0.000536888896021992,TRIPLE_CLASSIFIER_TWIDDLED
/m/01vsy3q,/m/0p_cr,Substance abuse,0.000536888896021992,KNOWLEDGE_VAULT
/m/0ff2k,/m/012hw,Assassination,0.0,KGMATCHER
/m/0ff2k,/m/012hw,Assassination,0.0,BRAIN
/m/0ff2k,/m/012hw,Assassination,0.16851283609867096,BRAIN_CLASSIFIER
/m/0ff2k,/m/012hw,Assassination,0.0010642576962709427,BRAIN_PRIOR
/m/0ff2k,/m/012hw,Assassination,0.058823529411764705,SONYA_BASIC
/m/0ff2k,/m/012hw,Assassination,7.83380531054776e-27,SONYA_ACCU
/m/0ff2k,/m/012hw,Assassination,3.8170941941543334e-14,SONYA_POPACCU
/m/0ff2k,/m/012hw,Assassination,0.36741605401039124,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0ff2k,/m/012hw,Assassination,0.10456258058547974,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0ff2k,/m/012hw,Assassination,0.01452577207237482,TRIPLE_CLASSIFIER
/m/0ff2k,/m/012hw,Assassination,0.01452577207237482,TRIPLE_CLASSIFIER_TWIDDLED
/m/0ff2k,/m/012hw,Assassination,0.01452577207237482,KNOWLEDGE_VAULT
/m/0ck3c,/m/07jwr,Tuberculosis,0.0,KGMATCHER
/m/0ck3c,/m/07jwr,Tuberculosis,0.9822362283977247,PRA
/m/0ck3c,/m/07jwr,Tuberculosis,0.15000000596046448,BRAIN
/m/0ck3c,/m/07jwr,Tuberculosis,0.0052498276345431805,BRAIN_CLASSIFIER
/m/0ck3c,/m/07jwr,Tuberculosis,0.08118171989917755,BRAIN_PRIOR
/m/0ck3c,/m/07jwr,Tuberculosis,0.034482758620689655,SONYA_BASIC
/m/0ck3c,/m/07jwr,Tuberculosis,2.842560845493126e-30,SONYA_ACCU
/m/0ck3c,/m/07jwr,Tuberculosis,2.9202631027626945e-17,SONYA_POPACCU
/m/0ck3c,/m/07jwr,Tuberculosis,0.3720826804637909,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0ck3c,/m/07jwr,Tuberculosis,0.33416548371315,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0ck3c,/m/07jwr,Tuberculosis,0.16179218888282776,TRIPLE_CLASSIFIER
/m/0ck3c,/m/07jwr,Tuberculosis,0.16179218888282776,TRIPLE_CLASSIFIER_TWIDDLED
/m/0ck3c,/m/07jwr,Tuberculosis,0.16179218888282776,KNOWLEDGE_VAULT
/m/041mt,/m/01tf_6,Drug overdose,0.0,KGMATCHER
/m/041mt,/m/01tf_6,Drug overdose,0.05000000074505806,BRAIN
/m/041mt,/m/01tf_6,Drug overdose,0.007220335304737091,BRAIN_CLASSIFIER
/m/041mt,/m/01tf_6,Drug overdose,0.05208715423941612,BRAIN_PRIOR
/m/041mt,/m/01tf_6,Drug overdose,0.045454545454545456,SONYA_BASIC
/m/041mt,/m/01tf_6,Drug overdose,6.9944450792683455e-16,SONYA_ACCU
/m/041mt,/m/01tf_6,Drug overdose,1.0491849764112196e-09,SONYA_POPACCU
/m/041mt,/m/01tf_6,Drug overdose,0.3720826804637909,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/041mt,/m/01tf_6,Drug overdose,0.014503374695777893,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/041mt,/m/01tf_6,Drug overdose,0.0024640357587486506,TRIPLE_CLASSIFIER
/m/041mt,/m/01tf_6,Drug overdose,0.0024640357587486506,TRIPLE_CLASSIFIER_TWIDDLED
/m/041mt,/m/01tf_6,Drug overdose,0.0024640357587486506,KNOWLEDGE_VAULT
/m/016xrm,/m/02kp1qn,Heroin overdose,1.0,KGMATCHER
/m/016xrm,/m/02kp1qn,Heroin overdose,0.928442474125096,PRA
/m/016xrm,/m/02kp1qn,Heroin overdose,0.05000000074505806,BRAIN
/m/016xrm,/m/02kp1qn,Heroin overdose,0.848226010799408,BRAIN_CLASSIFIER
/m/016xrm,/m/02kp1qn,Heroin overdose,0.12281632423400879,BRAIN_PRIOR
/m/016xrm,/m/02kp1qn,Heroin overdose,0.01,SONYA_BASIC
/m/016xrm,/m/02kp1qn,Heroin overdose,0.0,SONYA_ACCU
/m/016xrm,/m/02kp1qn,Heroin overdose,1.5810579871160212e-158,SONYA_POPACCU
/m/016xrm,/m/02kp1qn,Heroin overdose,0.4007613956928253,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/016xrm,/m/02kp1qn,Heroin overdose,0.9581931829452515,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/016xrm,/m/02kp1qn,Heroin overdose,0.7652810215950012,TRIPLE_CLASSIFIER
/m/016xrm,/m/02kp1qn,Heroin overdose,0.99,TRIPLE_CLASSIFIER_TWIDDLED
/m/016xrm,/m/02kp1qn,Heroin overdose,0.99,KNOWLEDGE_VAULT
/m/010g87,/m/01qw1,Coma,0.0,KGMATCHER
/m/010g87,/m/01qw1,Coma,0.0,BRAIN
/m/010g87,/m/01qw1,Coma,0.004241098649799824,BRAIN_CLASSIFIER
/m/010g87,/m/01qw1,Coma,0.0009118430316448212,BRAIN_PRIOR
/m/010g87,/m/01qw1,Coma,0.13333333333333333,SONYA_BASIC
/m/010g87,/m/01qw1,Coma,7.555646290940506e-35,SONYA_ACCU
/m/010g87,/m/01qw1,Coma,4.84716491778071e-14,SONYA_POPACCU
/m/010g87,/m/01qw1,Coma,0.26325470209121704,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/010g87,/m/01qw1,Coma,0.010072690434753895,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/010g87,/m/01qw1,Coma,0.0057340157218277454,TRIPLE_CLASSIFIER
/m/010g87,/m/01qw1,Coma,0.0057340157218277454,TRIPLE_CLASSIFIER_TWIDDLED
/m/010g87,/m/01qw1,Coma,0.0057340157218277454,KNOWLEDGE_VAULT
/m/03gxm,/m/012hw,Assassination,0.0,KGMATCHER
/m/03gxm,/m/012hw,Assassination,0.0,BRAIN
/m/03gxm,/m/012hw,Assassination,0.19835427403450012,BRAIN_CLASSIFIER
/m/03gxm,/m/012hw,Assassination,0.0018572919070720673,BRAIN_PRIOR
/m/03gxm,/m/012hw,Assassination,0.03571428571428571,SONYA_BASIC
/m/03gxm,/m/012hw,Assassination,1.5400885245492891e-86,SONYA_ACCU
/m/03gxm,/m/012hw,Assassination,8.178900569651636e-45,SONYA_POPACCU
/m/03gxm,/m/012hw,Assassination,0.17546850442886353,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/03gxm,/m/012hw,Assassination,0.10456258058547974,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/03gxm,/m/012hw,Assassination,0.01287133153527975,TRIPLE_CLASSIFIER
/m/03gxm,/m/012hw,Assassination,0.01287133153527975,TRIPLE_CLASSIFIER_TWIDDLED
/m/03gxm,/m/012hw,Assassination,0.01287133153527975,KNOWLEDGE_VAULT
/m/0jrny,/m/098s1,Infection,0.0,KGMATCHER
/m/0jrny,/m/098s1,Infection,0.0,BRAIN
/m/0jrny,/m/098s1,Infection,0.0010648734169080853,BRAIN_CLASSIFIER
/m/0jrny,/m/098s1,Infection,0.0916656106710434,BRAIN_PRIOR
/m/0jrny,/m/098s1,Infection,0.11428571428571428,SONYA_BASIC
/m/0jrny,/m/098s1,Infection,1.1396036389883537e-22,SONYA_ACCU
/m/0jrny,/m/098s1,Infection,5.355168255849429e-09,SONYA_POPACCU
/m/0jrny,/m/098s1,Infection,0.37090444564819336,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0jrny,/m/098s1,Infection,0.007890407927334309,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0jrny,/m/098s1,Infection,0.000945919775404036,TRIPLE_CLASSIFIER
/m/0jrny,/m/098s1,Infection,0.000945919775404036,TRIPLE_CLASSIFIER_TWIDDLED
/m/0jrny,/m/098s1,Infection,0.000945919775404036,KNOWLEDGE_VAULT
/m/053yx,/m/027x3,Disease,0.0,KGMATCHER
/m/053yx,/m/027x3,Disease,0.0,BRAIN
/m/053yx,/m/027x3,Disease,9.999999747378752e-05,BRAIN_CLASSIFIER
/m/053yx,/m/027x3,Disease,0.01422291249036789,BRAIN_PRIOR
/m/053yx,/m/027x3,Disease,0.029411764705882353,SONYA_BASIC
/m/053yx,/m/027x3,Disease,4.50312981699796e-28,SONYA_ACCU
/m/053yx,/m/027x3,Disease,1.0778133708486493e-12,SONYA_POPACCU
/m/053yx,/m/027x3,Disease,0.23583191633224487,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/053yx,/m/027x3,Disease,0.0004641585692297667,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/053yx,/m/027x3,Disease,0.0007887460524216294,TRIPLE_CLASSIFIER
/m/053yx,/m/027x3,Disease,0.0007887460524216294,TRIPLE_CLASSIFIER_TWIDDLED
/m/053yx,/m/027x3,Disease,0.0007887460524216294,KNOWLEDGE_VAULT
/m/07hpqm,/m/0gk4g,Myocardial infarction,0.0,KGMATCHER
/m/07hpqm,/m/0gk4g,Myocardial infarction,0.6435461187813308,PRA
/m/07hpqm,/m/0gk4g,Myocardial infarction,0.25,BRAIN
/m/07hpqm,/m/0gk4g,Myocardial infarction,0.011860541999340057,BRAIN_CLASSIFIER
/m/07hpqm,/m/0gk4g,Myocardial infarction,0.2558935880661011,BRAIN_PRIOR
/m/07hpqm,/m/0gk4g,Myocardial infarction,0.125,SONYA_BASIC
/m/07hpqm,/m/0gk4g,Myocardial infarction,6.262152170013214e-16,SONYA_ACCU
/m/07hpqm,/m/0gk4g,Myocardial infarction,0.00038203277071680936,SONYA_POPACCU
/m/07hpqm,/m/0gk4g,Myocardial infarction,0.23295816779136658,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/07hpqm,/m/0gk4g,Myocardial infarction,0.05049358680844307,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/07hpqm,/m/0gk4g,Myocardial infarction,0.030801232904195786,TRIPLE_CLASSIFIER
/m/07hpqm,/m/0gk4g,Myocardial infarction,0.030801232904195786,TRIPLE_CLASSIFIER_TWIDDLED
/m/07hpqm,/m/0gk4g,Myocardial infarction,0.030801232904195786,KNOWLEDGE_VAULT
/m/099d4,/m/0d19y2,AIDS,0.0,KGMATCHER
/m/099d4,/m/0d19y2,AIDS,0.0,BRAIN
/m/099d4,/m/0d19y2,AIDS,0.011627980507910252,BRAIN_CLASSIFIER
/m/099d4,/m/0d19y2,AIDS,0.00574579369276762,BRAIN_PRIOR
/m/099d4,/m/0d19y2,AIDS,0.005681818181818182,SONYA_BASIC
/m/099d4,/m/0d19y2,AIDS,0.0,SONYA_ACCU
/m/099d4,/m/0d19y2,AIDS,7.224008863792768e-199,SONYA_POPACCU
/m/099d4,/m/0d19y2,AIDS,0.3720826804637909,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/099d4,/m/0d19y2,AIDS,0.01633487083017826,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/099d4,/m/0d19y2,AIDS,0.004119865130633116,TRIPLE_CLASSIFIER
/m/099d4,/m/0d19y2,AIDS,0.004119865130633116,TRIPLE_CLASSIFIER_TWIDDLED
/m/099d4,/m/0d19y2,AIDS,0.004119865130633116,KNOWLEDGE_VAULT
/m/03zz9j,/m/09969,Brain tumor,1.0,KGMATCHER
/m/03zz9j,/m/09969,Brain tumor,0.9870934859088318,PRA
/m/03zz9j,/m/09969,Brain tumor,0.0,BRAIN
/m/03zz9j,/m/09969,Brain tumor,0.8589996695518494,BRAIN_CLASSIFIER
/m/03zz9j,/m/09969,Brain tumor,0.09468662738800049,BRAIN_PRIOR
/m/03zz9j,/m/09969,Brain tumor,0.9659090909090909,SONYA_BASIC
/m/03zz9j,/m/09969,Brain tumor,1.0,SONYA_ACCU
/m/03zz9j,/m/09969,Brain tumor,1.0,SONYA_POPACCU
/m/03zz9j,/m/09969,Brain tumor,0.9448646903038025,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/03zz9j,/m/09969,Brain tumor,0.9802143573760986,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/03zz9j,/m/09969,Brain tumor,0.9871968626976013,TRIPLE_CLASSIFIER
/m/03zz9j,/m/09969,Brain tumor,0.99,TRIPLE_CLASSIFIER_TWIDDLED
/m/03zz9j,/m/09969,Brain tumor,0.99,KNOWLEDGE_VAULT
/m/01hmk9,/m/0gg4h,Cardiac arrest,0.0,KGMATCHER
/m/01hmk9,/m/0gg4h,Cardiac arrest,0.0,BRAIN
/m/01hmk9,/m/0gg4h,Cardiac arrest,0.3076670169830322,BRAIN_CLASSIFIER
/m/01hmk9,/m/0gg4h,Cardiac arrest,0.10568434000015259,BRAIN_PRIOR
/m/01hmk9,/m/0gg4h,Cardiac arrest,0.12598425196850394,SONYA_BASIC
/m/01hmk9,/m/0gg4h,Cardiac arrest,1.7327553848135375e-183,SONYA_ACCU
/m/01hmk9,/m/0gg4h,Cardiac arrest,2.826093061257153e-104,SONYA_POPACCU
/m/01hmk9,/m/0gg4h,Cardiac arrest,0.37090444564819336,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/01hmk9,/m/0gg4h,Cardiac arrest,0.16704832017421722,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/01hmk9,/m/0gg4h,Cardiac arrest,0.015917330980300903,TRIPLE_CLASSIFIER
/m/01hmk9,/m/0gg4h,Cardiac arrest,0.015917330980300903,TRIPLE_CLASSIFIER_TWIDDLED
/m/01hmk9,/m/0gg4h,Cardiac arrest,0.015917330980300903,KNOWLEDGE_VAULT
/m/0gk_9fv,/m/018_rt,Thrombus,0.0,KGMATCHER
/m/0gk_9fv,/m/018_rt,Thrombus,0.0,BRAIN
/m/0gk_9fv,/m/018_rt,Thrombus,0.6861958503723145,BRAIN_CLASSIFIER
/m/0gk_9fv,/m/018_rt,Thrombus,0.06989660114049911,BRAIN_PRIOR
/m/0gk_9fv,/m/018_rt,Thrombus,0.9137931034482759,SONYA_BASIC
/m/0gk_9fv,/m/018_rt,Thrombus,1.0,SONYA_ACCU
/m/0gk_9fv,/m/018_rt,Thrombus,1.0,SONYA_POPACCU
/m/0gk_9fv,/m/018_rt,Thrombus,0.8710333108901978,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0gk_9fv,/m/018_rt,Thrombus,0.37126314640045166,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0gk_9fv,/m/018_rt,Thrombus,0.27231496572494507,TRIPLE_CLASSIFIER
/m/0gk_9fv,/m/018_rt,Thrombus,0.27231496572494507,TRIPLE_CLASSIFIER_TWIDDLED
/m/0gk_9fv,/m/018_rt,Thrombus,0.27231496572494507,KNOWLEDGE_VAULT
/m/01vsy3q,/m/012jc,Alcoholism,0.0,KGMATCHER
/m/01vsy3q,/m/012jc,Alcoholism,0.0,BRAIN
/m/01vsy3q,/m/012jc,Alcoholism,0.0027612331323325634,BRAIN_CLASSIFIER
/m/01vsy3q,/m/012jc,Alcoholism,0.06166699528694153,BRAIN_PRIOR
/m/01vsy3q,/m/012jc,Alcoholism,0.004878048780487805,SONYA_BASIC
/m/01vsy3q,/m/012jc,Alcoholism,0.0,SONYA_ACCU
/m/01vsy3q,/m/012jc,Alcoholism,1.5724135729301687e-251,SONYA_POPACCU
/m/01vsy3q,/m/012jc,Alcoholism,0.23583191633224487,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/01vsy3q,/m/012jc,Alcoholism,0.009203403256833553,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/01vsy3q,/m/012jc,Alcoholism,0.002148808678612113,TRIPLE_CLASSIFIER
/m/01vsy3q,/m/012jc,Alcoholism,0.002148808678612113,TRIPLE_CLASSIFIER_TWIDDLED
/m/01vsy3q,/m/012jc,Alcoholism,0.002148808678612113,KNOWLEDGE_VAULT
/m/0jkxq,/m/02knxx,Natural causes,0.0,KGMATCHER
/m/0jkxq,/m/02knxx,Natural causes,0.0,BRAIN
/m/0jkxq,/m/02knxx,Natural causes,0.022222639992833138,BRAIN_CLASSIFIER
/m/0jkxq,/m/02knxx,Natural causes,0.10845445841550827,BRAIN_PRIOR
/m/0jkxq,/m/02knxx,Natural causes,0.013513513513513514,SONYA_BASIC
/m/0jkxq,/m/02knxx,Natural causes,1.0506759631230464e-210,SONYA_ACCU
/m/0jkxq,/m/02knxx,Natural causes,2.1093167388166864e-107,SONYA_POPACCU
/m/0jkxq,/m/02knxx,Natural causes,0.3720826804637909,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0jkxq,/m/02knxx,Natural causes,0.024175895377993584,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0jkxq,/m/02knxx,Natural causes,0.0026189773343503475,TRIPLE_CLASSIFIER
/m/0jkxq,/m/02knxx,Natural causes,0.0026189773343503475,TRIPLE_CLASSIFIER_TWIDDLED
/m/0jkxq,/m/02knxx,Natural causes,0.0026189773343503475,KNOWLEDGE_VAULT
/m/015076,/m/01l2m3,Heart failure,1.0,KGMATCHER
/m/015076,/m/01l2m3,Heart failure,0.7397426578468607,PRA
/m/015076,/m/01l2m3,Heart failure,0.0,BRAIN
/m/015076,/m/01l2m3,Heart failure,0.05510374531149864,BRAIN_CLASSIFIER
/m/015076,/m/01l2m3,Heart failure,0.15793092548847198,BRAIN_PRIOR
/m/015076,/m/01l2m3,Heart failure,0.002932551319648094,SONYA_BASIC
/m/015076,/m/01l2m3,Heart failure,0.0,SONYA_ACCU
/m/015076,/m/01l2m3,Heart failure,0.0,SONYA_POPACCU
/m/015076,/m/01l2m3,Heart failure,0.48032471537590027,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/015076,/m/01l2m3,Heart failure,0.22661614418029785,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/015076,/m/01l2m3,Heart failure,0.09975385665893555,TRIPLE_CLASSIFIER
/m/015076,/m/01l2m3,Heart failure,0.99,TRIPLE_CLASSIFIER_TWIDDLED
/m/015076,/m/01l2m3,Heart failure,0.99,KNOWLEDGE_VAULT
/m/081t6,/m/0gk4g,Myocardial infarction,1.0,KGMATCHER
/m/081t6,/m/0gk4g,Myocardial infarction,0.9999982776810087,PRA
/m/081t6,/m/0gk4g,Myocardial infarction,0.20000000298023224,BRAIN
/m/081t6,/m/0gk4g,Myocardial infarction,0.9060789346694946,BRAIN_CLASSIFIER
/m/081t6,/m/0gk4g,Myocardial infarction,0.263007789850235,BRAIN_PRIOR
/m/081t6,/m/0gk4g,Myocardial infarction,0.6352941176470588,SONYA_BASIC
/m/081t6,/m/0gk4g,Myocardial infarction,1.0,SONYA_ACCU
/m/081t6,/m/0gk4g,Myocardial infarction,1.0,SONYA_POPACCU
/m/081t6,/m/0gk4g,Myocardial infarction,0.9521117210388184,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/081t6,/m/0gk4g,Myocardial infarction,0.9928464889526367,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/081t6,/m/0gk4g,Myocardial infarction,0.9866258502006531,TRIPLE_CLASSIFIER
/m/081t6,/m/0gk4g,Myocardial infarction,0.99,TRIPLE_CLASSIFIER_TWIDDLED
/m/081t6,/m/0gk4g,Myocardial infarction,0.99,KNOWLEDGE_VAULT
/m/08849,/m/01qw1,Coma,0.0,KGMATCHER
/m/08849,/m/01qw1,Coma,0.0,BRAIN
/m/08849,/m/01qw1,Coma,0.007051778491586447,BRAIN_CLASSIFIER
/m/08849,/m/01qw1,Coma,0.025287603959441185,BRAIN_PRIOR
/m/08849,/m/01qw1,Coma,0.0058823529411764705,SONYA_BASIC
/m/08849,/m/01qw1,Coma,4.083927239109347e-125,SONYA_ACCU
/m/08849,/m/01qw1,Coma,0.0,SONYA_POPACCU
/m/08849,/m/01qw1,Coma,0.23475190997123718,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
